unit_id,town,county,buildable_area_sq_km,excluded_area_sq_km,climate_safe_suitability_score,suitability_tier,housing_need_score,social_vulnerability_score,infrastructure_access_score,flood_exposure_score,environmental_constraint_score,review_notes
grid5km_2300348575_2668,New Canada,Aroostook,9.8317005368302700,0E-24,55.83,monitor after full overlays,22.46,36.21,42.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300330725_4364,Hammond,Aroostook,0.79657533264524100000,0E-24,55.82,monitor after full overlays,35.93,48.88,33.08,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300330725_4149,Hammond,Aroostook,22.1780058797257000,0E-24,55.82,monitor after full overlays,35.93,48.88,33.08,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300330725_4148,Hammond,Aroostook,3.4288256520623500,0E-24,55.82,monitor after full overlays,35.93,48.88,33.08,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300330725_4258,Hammond,Aroostook,1.6815975237281700,0E-24,55.82,monitor after full overlays,35.93,48.88,33.08,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300330725_4255,Hammond,Aroostook,0.28668842532908500000,0E-24,55.82,monitor after full overlays,35.93,48.88,33.08,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300330725_4363,Hammond,Aroostook,5.1170879854793300,0E-24,55.82,monitor after full overlays,35.93,48.88,33.08,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300330725_4043,Hammond,Aroostook,2.1920804323381100,0E-24,55.82,monitor after full overlays,35.93,48.88,33.08,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300330725_4150,Hammond,Aroostook,20.3507314217008000,0E-24,55.82,monitor after full overlays,35.93,48.88,33.08,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300330725_4257,Hammond,Aroostook,23.1355824561003000,0E-24,55.82,monitor after full overlays,35.93,48.88,33.08,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300330725_4256,Hammond,Aroostook,22.7157885987384000,0E-24,55.82,monitor after full overlays,35.93,48.88,33.08,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2303167475_1299,Shapleigh,York,6.2128768085300000,2.1745068829855000,55.82,monitor after full overlays,46.21,27.93,32.41,0,49.7146685871136,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300928450_5072,Gouldsboro,Hancock,6.5276068763081100,0E-24,55.72,monitor after full overlays,67.36,45.55,32.22,48,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300140770_1748,Livermore Falls,Androscoggin,4.5013002478273200,0E-24,55.72,monitor after full overlays,62.84,55.54,30.94,34.2866255962022,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302737585_3252,Knox,Waldo,12.1680783609246000,0E-24,55.67,monitor after full overlays,35.4,34.2,38.89,16,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302737585_3251,Knox,Waldo,10.9423345926655000,0E-24,55.67,monitor after full overlays,35.4,34.2,38.89,16,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300902165_4653,Aurora,Hancock,10.5481020814239000,0E-24,55.64,monitor after full overlays,46.85,42.27,19.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300902165_4546,Aurora,Hancock,6.0341854918393000,0E-24,55.64,monitor after full overlays,46.85,42.27,19.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300902165_4654,Aurora,Hancock,25.0000000000000000,0E-24,55.64,monitor after full overlays,46.85,42.27,19.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300902165_4655,Aurora,Hancock,19.4470797726849000,0E-24,55.64,monitor after full overlays,46.85,42.27,19.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300902165_4548,Aurora,Hancock,8.1713507439731800,0E-24,55.64,monitor after full overlays,46.85,42.27,19.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300902165_4761,Aurora,Hancock,10.8979523495634000,0E-24,55.64,monitor after full overlays,46.85,42.27,19.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300902165_4762,Aurora,Hancock,1.3895397442215800,0E-24,55.64,monitor after full overlays,46.85,42.27,19.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300902165_4760,Aurora,Hancock,0.63153800467625600000,0E-24,55.64,monitor after full overlays,46.85,42.27,19.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300902165_4547,Aurora,Hancock,19.4400283053350000,0E-24,55.64,monitor after full overlays,46.85,42.27,19.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302735450_3469,Jackson,Waldo,3.1923256357403000,0E-24,55.64,monitor after full overlays,34.05,35.59,29.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302735450_3360,Jackson,Waldo,16.3549060565235000,0E-24,55.64,monitor after full overlays,34.05,35.59,29.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302735450_3254,Jackson,Waldo,3.4614778084213600,0E-24,55.64,monitor after full overlays,34.05,35.59,29.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302735450_3468,Jackson,Waldo,10.1929347259338000,0E-24,55.64,monitor after full overlays,34.05,35.59,29.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302735450_3362,Jackson,Waldo,2.0888051386757500,0E-24,55.64,monitor after full overlays,34.05,35.59,29.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302735450_3467,Jackson,Waldo,6.7822577687653100,0E-24,55.64,monitor after full overlays,34.05,35.59,29.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302735450_3361,Jackson,Waldo,23.6114399843391000,0E-24,55.64,monitor after full overlays,34.05,35.59,29.94,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6366,Cutler,Washington,24.0182380259594000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6363,Cutler,Washington,3.6084916429410700,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6475,Cutler,Washington,18.8644258865774000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6364,Cutler,Washington,13.6573288137111000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6580,Cutler,Washington,24.8770376946532000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6260,Cutler,Washington,1.9140483635427500,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6582,Cutler,Washington,19.9331892445133000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6474,Cutler,Washington,25.0000000000000000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6687,Cutler,Washington,5.9332090165481600,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6476,Cutler,Washington,0.61846508592520000000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6473,Cutler,Washington,25.0000000000000000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6365,Cutler,Washington,18.8370196510615000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6368,Cutler,Washington,1.8365836366938000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6581,Cutler,Washington,25.0000000000000000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6259,Cutler,Washington,1.4949295653217900,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6472,Cutler,Washington,25.0000000000000000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6471,Cutler,Washington,13.7764845822201000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6689,Cutler,Washington,1.8073365254369600,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6578,Cutler,Washington,0.78727044326757100000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6579,Cutler,Washington,14.1855566704785000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6367,Cutler,Washington,21.3724346432737000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6688,Cutler,Washington,15.6538310973453000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302915920_6583,Cutler,Washington,2.1872618383204000,0E-24,55.55,monitor after full overlays,33.97,42.99,32.19,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300710915_1322,Carthage,Franklin,18.5249723376838000,0E-24,55.54,monitor after full overlays,20.65,24.16,39.21,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300710915_1108,Carthage,Franklin,5.5970379968535600,0E-24,55.54,monitor after full overlays,20.65,24.16,39.21,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300710915_1216,Carthage,Franklin,8.8672303987667200,0E-24,55.54,monitor after full overlays,20.65,24.16,39.21,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300710915_1324,Carthage,Franklin,0.34827439795507800000,0E-24,55.54,monitor after full overlays,20.65,24.16,39.21,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300710915_1323,Carthage,Franklin,17.5720511381511000,0E-24,55.54,monitor after full overlays,20.65,24.16,39.21,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300710915_1215,Carthage,Franklin,19.7003645538227000,0E-24,55.54,monitor after full overlays,20.65,24.16,39.21,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300710915_1430,Carthage,Franklin,5.2757761017807100,0E-24,55.54,monitor after full overlays,20.65,24.16,39.21,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300710915_1429,Carthage,Franklin,10.7821370947363000,0E-24,55.54,monitor after full overlays,20.65,24.16,39.21,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301930795_3794,Hampden,Penobscot,4.5221765605280000,0E-24,55.52,monitor after full overlays,32.47,28.95,55.59,40,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300138565_1959,Leeds,Androscoggin,24.5414016063700000,0E-24,55.52,monitor after full overlays,46.29,39.44,35.54,25.4404643636142,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301910810_4559,Carroll,Penobscot,9.8166889526111600,0E-24,55.50,monitor after full overlays,51.11,52.23,17.98,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301910810_4561,Carroll,Penobscot,0.80094342595109000000,0E-24,55.50,monitor after full overlays,51.11,52.23,17.98,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301910810_4558,Carroll,Penobscot,0.27194375077230300000,0E-24,55.50,monitor after full overlays,51.11,52.23,17.98,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301910810_4665,Carroll,Penobscot,0.43051714120294800000,0E-24,55.50,monitor after full overlays,51.11,52.23,17.98,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301910810_4772,Carroll,Penobscot,0.65586908085175800000,0E-24,55.50,monitor after full overlays,51.11,52.23,17.98,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301910810_4773,Carroll,Penobscot,18.3443684546449000,0E-24,55.50,monitor after full overlays,51.11,52.23,17.98,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301910810_4560,Carroll,Penobscot,19.0856511165387000,0E-24,55.50,monitor after full overlays,51.11,52.23,17.98,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301910810_4666,Carroll,Penobscot,22.0507698178460000,0E-24,55.50,monitor after full overlays,51.11,52.23,17.98,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301910810_4774,Carroll,Penobscot,8.2374702610537400,0E-24,55.50,monitor after full overlays,51.11,52.23,17.98,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302327295_2912,Georgetown,Sagadahoc,22.8578754801119000,8.0002564180391600,55.43,monitor after full overlays,60.85,35.25,39.67,56,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300531390_2698,Harpswell,Cumberland,11.5897594418193000,0E-24,55.42,monitor after full overlays,45.76,34.78,38.57,32,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301112350_2495,Chelsea,Kennebec,0.65661780661438200000,0E-24,55.36,monitor after full overlays,27.87,33.54,39.84,8,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301112350_2602,Chelsea,Kennebec,16.2841383853226000,0E-24,55.36,monitor after full overlays,27.87,33.54,39.84,8,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2727,Parkman,Piscataquis,0.92304952331508800000,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2620,Parkman,Piscataquis,11.1698343003468000,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2514,Parkman,Piscataquis,24.4356968048412000,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2622,Parkman,Piscataquis,19.2713029434327000,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2407,Parkman,Piscataquis,3.1701728398198500,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2729,Parkman,Piscataquis,1.4735325525949900,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2728,Parkman,Piscataquis,11.8951109446923000,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2408,Parkman,Piscataquis,0.30856910281005300000,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2621,Parkman,Piscataquis,25.0000000000000000,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2515,Parkman,Piscataquis,8.9095500649513600,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302156765_2513,Parkman,Piscataquis,12.7223785621021000,0E-24,55.35,monitor after full overlays,40.75,41.88,24.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302903810_4976,Beddington,Washington,3.8919952496905800,0E-24,55.34,monitor after full overlays,36.0,45.95,30.44,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302903810_5081,Beddington,Washington,12.2899460039882000,0E-24,55.34,monitor after full overlays,36.0,45.95,30.44,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302903810_5082,Beddington,Washington,25.0000000000000000,0E-24,55.34,monitor after full overlays,36.0,45.95,30.44,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302903810_5083,Beddington,Washington,16.7191743102675000,0E-24,55.34,monitor after full overlays,36.0,45.95,30.44,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302903810_5189,Beddington,Washington,20.0534192939047000,0E-24,55.34,monitor after full overlays,36.0,45.95,30.44,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302903810_4975,Beddington,Washington,9.0970292423105400,0E-24,55.34,monitor after full overlays,36.0,45.95,30.44,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302903810_5188,Beddington,Washington,2.7884036547424900,0E-24,55.34,monitor after full overlays,36.0,45.95,30.44,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302903810_5190,Beddington,Washington,8.0077984912730700,0E-24,55.34,monitor after full overlays,36.0,45.95,30.44,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2303167475_1192,Shapleigh,York,12.6597838137480000,4.4309243348117900,55.33,monitor after full overlays,46.21,27.93,32.41,0,54.6532817535135,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4770,Lakeville,Penobscot,2.2554919496572300,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4772,Lakeville,Penobscot,4.3828853246339700,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4666,Lakeville,Penobscot,2.9492301821540000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4449,Lakeville,Penobscot,1.8017340445740500,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4771,Lakeville,Penobscot,16.7717511333779000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4555,Lakeville,Penobscot,0.55828091583575400000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4558,Lakeville,Penobscot,15.3864253877554000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4665,Lakeville,Penobscot,24.5622623095393000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4450,Lakeville,Penobscot,13.4572008114098000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4556,Lakeville,Penobscot,22.2806378312329000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4557,Lakeville,Penobscot,25.0000000000000000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4663,Lakeville,Penobscot,13.8041806108534000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4451,Lakeville,Penobscot,2.1803414338315000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2301938005_4664,Lakeville,Penobscot,25.0000000000000000,0E-24,55.23,monitor after full overlays,27.72,41.61,36.9,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300348575_2667,New Canada,Aroostook,0.69542454889598400000,0E-24,55.23,monitor after full overlays,22.46,36.21,40.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300348575_2777,New Canada,Aroostook,5.9100700823039300,0E-24,55.23,monitor after full overlays,22.46,36.21,40.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300348575_2882,New Canada,Aroostook,7.7633776621611000,0E-24,55.23,monitor after full overlays,22.46,36.21,40.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300348575_2670,New Canada,Aroostook,0.30962946362608500000,0E-24,55.23,monitor after full overlays,22.46,36.21,40.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300348575_2776,New Canada,Aroostook,25.0000000000000000,0E-24,55.23,monitor after full overlays,22.46,36.21,40.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300348575_2883,New Canada,Aroostook,5.1417205195036900,0E-24,55.23,monitor after full overlays,22.46,36.21,40.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300348575_2775,New Canada,Aroostook,22.8867516112946000,0E-24,55.23,monitor after full overlays,22.46,36.21,40.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300348575_2774,New Canada,Aroostook,0.33939403260414400000,0E-24,55.23,monitor after full overlays,22.46,36.21,40.38,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300343255_3624,Mapleton,Aroostook,24.6899888955447000,0E-24,55.19,monitor after full overlays,29.43,32.78,42.27,15.1976917807612,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302501395_2077,Anson,Somerset,2.8477233371836500,0E-24,55.18,monitor after full overlays,35.46,35.93,27.11,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302501395_1864,Anson,Somerset,24.8043304542261000,0E-24,55.18,monitor after full overlays,35.46,35.93,27.11,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302501395_2079,Anson,Somerset,5.1297458691434000,0E-24,55.18,monitor after full overlays,35.46,35.93,27.11,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302501395_1971,Anson,Somerset,25.0000000000000000,0E-24,55.18,monitor after full overlays,35.46,35.93,27.11,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302501395_1863,Anson,Somerset,17.8286485820161000,0E-24,55.18,monitor after full overlays,35.46,35.93,27.11,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302501395_1757,Anson,Somerset,3.3811880082047900,0E-24,55.18,monitor after full overlays,35.46,35.93,27.11,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302501395_1972,Anson,Somerset,16.2401231916002000,0E-24,55.18,monitor after full overlays,35.46,35.93,27.11,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302501395_1865,Anson,Somerset,5.6638983380125000,0E-24,55.18,monitor after full overlays,35.46,35.93,27.11,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302501395_1970,Anson,Somerset,16.6412889494601000,0E-24,55.18,monitor after full overlays,35.46,35.93,27.11,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302501395_2078,Anson,Somerset,7.3114258886445700,0E-24,55.18,monitor after full overlays,35.46,35.93,27.11,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300975455_4852,Swans Island,Hancock,25.0000000000000000,0E-24,55.18,monitor after full overlays,44.81,23.9,45.75,48,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2303136745_1937,Kennebunkport,York,4.1723942464907800,0E-24,55.13,monitor after full overlays,46.46,38.85,43.58,40,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300332685_3503,Hersey,Aroostook,0.68036859866630100000,0E-24,55.12,monitor after full overlays,48.99,66.54,23.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300332685_3718,Hersey,Aroostook,1.7645422547144600,0E-24,55.12,monitor after full overlays,48.99,66.54,23.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300332685_3608,Hersey,Aroostook,3.0172047918270100,0E-24,55.12,monitor after full overlays,48.99,66.54,23.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300332685_3717,Hersey,Aroostook,24.6878288902521000,0E-24,55.12,monitor after full overlays,48.99,66.54,23.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300332685_3824,Hersey,Aroostook,2.6693811636756600,0E-24,55.12,monitor after full overlays,48.99,66.54,23.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300332685_3715,Hersey,Aroostook,0.54055947702970300000,0E-24,55.12,monitor after full overlays,48.99,66.54,23.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300332685_3610,Hersey,Aroostook,19.5560915878721000,0E-24,55.12,monitor after full overlays,48.99,66.54,23.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300332685_3609,Hersey,Aroostook,19.9460345944205000,0E-24,55.12,monitor after full overlays,48.99,66.54,23.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300332685_3823,Hersey,Aroostook,6.8808177183677000,0E-24,55.12,monitor after full overlays,48.99,66.54,23.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2300332685_3716,Hersey,Aroostook,23.5081063277892000,0E-24,55.12,monitor after full overlays,48.99,66.54,23.58,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302978675_5314,Vanceboro,Washington,0.29601463902440400000,0E-24,55.05,monitor after full overlays,49.23,46.27,16.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302978675_5528,Vanceboro,Washington,15.3494068496135000,0E-24,55.05,monitor after full overlays,49.23,46.27,16.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302978675_5421,Vanceboro,Washington,14.6342951222619000,0E-24,55.05,monitor after full overlays,49.23,46.27,16.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302978675_5529,Vanceboro,Washington,9.6379876795773000,0E-24,55.05,monitor after full overlays,49.23,46.27,16.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
grid5km_2302978675_5422,Vanceboro,Washington,17.8295467096385000,0E-24,55.05,monitor after full overlays,49.23,46.27,16.37,0,0,Keep in monitoring queue until full hazard and environmental overlays are complete.
